acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gir_x,gir_y,gir_z,displacement_speed,label
5988,4396,-12442,-675,-947,-964,464,40,-527,000.0,Standing-Resting
6867,3933,-12276,-558,-1055,-885,339,262,120,000.0,Standing-Resting
7534,5032,-11408,-369,-1045,-884,456,723,-1072,000.0,Standing-Resting
7446,4140,-12021,-288,-1062,-858,-336,-105,139,000.0,Standing-Resting
8872,2909,-11532,89,-1188,-464,-1486,-25,234,000.0,Standing-Resting
7983,3655,-11663,8,-1121,-658,-239,-133,347,000.0,Standing-Resting
-782,7309,-12618,-1439,-622,-799,-1994,-463,-2948,000.0,Grazing
41,5430,-10012,-821,-911,-968,3512,-2375,729,000.0,Grazing
-1576,12040,-8597,-947,-919,-918,-4630,-1049,-3481,000.0,Grazing
1942,11107,-13515,-1017,-928,-898,654,-1272,3826,000.0,Grazing
-3781,6323,-14823,-1177,-963,-778,-5178,3174,-4355,000.0,Grazing
4002,5351,-15659,-1665,-587,-480,2138,8314,10628,000.0,Grazing
3103,8066,-13683,-1767,146,-212,843,7857,128,000.0,Grazing
1100,892,-9867,-469,-1172,-746,-629,2431,187,000.0,Grazing
-1737,5194,-13452,-1699,-271,-537,-2136,3267,-1722,000.0,Grazing
-3037,3607,-13421,-1561,-618,-628,-1163,6413,-6057,000.0,Grazing
-1545,5297,-12859,-1493,-674,-688,-629,-2339,2797,000.0,Grazing
-2477,1464,-14857,-1667,450,72,-893,-137,-7609,000.0,Grazing
-4156,5711,-11179,-1433,792,178,-3001,-3844,-3367,000.0,Grazing
-13914,8154,-14829,-1545,660,191,1090,2135,4758,000.0,Grazing
-4277,5028,-11493,-1555,618,306,-1379,-480,116,000.0,Grazing
-17257,11977,-16981,-1593,588,135,1445,-4157,-253,001.5,Grazing
2688,8286,-8037,-1767,224,-10,2134,11629,11222,000.0,Grazing
-15775,4500,-15543,-1605,581,94,-3725,873,-2261,000.0,Grazing
-9618,5218,-17565,-1525,488,-466,979,-3480,-1579,000.0,Grazing
-309,5380,-11569,-1560,566,-260,-3168,2890,-2734,000.0,Grazing
-8214,5476,-18571,-1512,636,-249,-2755,1802,2165,000.0,Grazing
844,4371,-11948,-1247,907,-288,-663,-4250,-3739,000.0,Grazing
-3613,12988,-10257,-1612,538,216,-4262,3800,-1350,000.0,Grazing
-1640,6727,-9072,-1777,171,-63,-1515,1303,-2928,000.0,Grazing
5177,8933,-13212,-887,1153,-242,3574,-5435,-2092,002.5,Walking
4002,3394,-13298,-1442,715,-267,-1411,6,3650,003.2,Walking
1766,4615,-11050,-997,1074,-335,-2460,937,-2106,002.4,Walking
-5581,4570,-12629,-1176,1050,44,2259,1508,-232,000.0,Standing-Resting
-10275,5921,-11250,-1312,934,56,1950,-1776,56,000.0,Standing-Resting
2063,4679,-11211,-1728,-126,-470,-4268,388,-474,000.0,Grazing
250,3085,-15252,-694,-1128,-821,146,-144,396,000.0,Grazing
-9229,2478,-20703,-1070,1088,-87,9,-1682,1340,001.6,Grazing
-4515,6785,-12212,-459,1308,-108,-2914,1065,235,000.0,Grazing
-3271,1457,-9270,-1136,1054,118,1073,-4884,-1489,000.0,Grazing
213,8391,-9225,-1428,751,-191,1234,1578,-5016,000.0,Grazing
-23,7761,-9107,-1068,1093,-47,-850,-1157,2110,000.0,Grazing
-2677,6916,-11359,-1352,859,58,-991,50,-716,000.0,Grazing
-10788,5313,-11327,-779,1243,70,-1789,2431,-513,001.7,Grazing
147,1163,-12668,-1155,1009,281,4328,4498,292,000.0,Grazing
-1580,2722,-8664,-906,1176,57,5383,-3316,-1773,000.0,Grazing
-3389,5300,-8306,-720,1252,88,230,263,-5372,001.6,Grazing
-2023,-1020,-12999,-727,1247,10,-1120,4042,-166,000.0,Grazing
-1765,4012,-12702,106,1274,-34,-2883,-3016,-4902,000.0,Grazing
-3260,3499,-15575,-1558,546,-214,-565,608,307,000.0,Grazing
-2579,2671,-18052,-1754,-229,-359,2922,682,1289,000.0,Grazing
2523,6220,-15169,-1693,-34,-473,3031,3145,2680,000.0,Grazing
1553,10833,-10468,-1550,-535,-665,4904,1323,-8766,000.0,Grazing
-2145,6192,-12319,-1208,974,264,3989,700,3250,000.0,Grazing
-9525,1186,-19718,-1795,-308,-169,-1931,3871,-1773,000.0,Grazing
-8709,766,-15696,-1712,278,-135,1420,-2183,-2420,000.0,Grazing
-6376,12194,-11640,-384,1318,-41,-2696,-6569,-5140,000.0,Grazing
-6464,6713,-12371,-760,1222,201,1724,-801,-699,000.0,Grazing
-12295,9023,-7101,-1717,134,414,2621,-2859,868,000.0,Grazing
-2926,3932,-13651,-1609,532,187,10462,-4245,12376,000.0,Grazing
-4234,2622,-11627,-1797,40,102,2729,4649,439,000.0,Grazing
-6527,6102,-14015,-1152,1010,-118,-4697,-2249,-6468,000.0,Grazing
-17971,-6934,-15922,-685,1264,1,1484,-4478,-1965,000.0,Grazing
-6518,7306,-10782,-1119,1067,97,-1855,2398,-6203,000.0,Grazing
-7280,3430,-9542,-724,1261,-125,-2648,3107,-4731,000.0,Grazing
-7077,3242,-13589,449,1029,-397,2915,-5560,-4648,002.4,Grazing
-8303,2997,-15263,-392,1315,-156,-63,-7,-1704,000.0,Grazing
-6082,4902,-12113,763,60,-631,2294,-6211,-10673,000.0,Grazing
-389,7014,-9803,684,-23,-728,-7357,-3556,-1656,000.0,Grazing
-3610,6596,-12734,565,-119,-850,710,1491,-2924,000.0,Grazing
-2363,11168,-14990,742,751,-267,2311,-4189,-151,000.0,Grazing
-10753,8126,-11087,634,789,-477,910,-3670,2780,000.0,Grazing
-9659,256,-15749,306,986,-511,2224,-950,-1120,000.0,Grazing
3153,3876,-9517,155,1184,-275,8474,6128,829,000.0,Grazing
-5559,5625,-9303,433,566,-749,-1712,2760,-4702,000.0,Grazing
-6025,5306,-9464,570,212,-830,-1768,-1221,-7362,001.5,Grazing
-6056,6903,-9234,516,39,-897,-2735,64,455,000.0,Grazing
-5419,4881,-12538,675,510,-619,-2047,3827,2841,000.0,Grazing
-4330,3944,-12430,518,-72,-886,1771,5025,-3042,000.0,Grazing
2131,4588,-11671,970,118,-108,-2405,-5155,-2668,002.6,Walking
8630,6830,-15627,908,529,-64,2881,-1893,1031,002.1,Walking
3203,6196,-10519,973,163,-59,-1629,362,-1227,000.0,Standing-Resting
4437,6287,-12304,441,1129,204,46,-143,570,000.0,Standing-Resting
5365,6831,-12013,521,1061,183,-20,-82,306,000.0,Standing-Resting
4945,8478,-11931,795,776,121,-2705,-3300,8144,000.0,Standing-Resting
5931,6036,-11448,978,64,17,425,1821,-2702,000.0,Standing-Resting
7181,5490,-11619,977,210,123,652,-480,388,000.0,Standing-Resting
6342,6094,-11526,550,1043,247,197,-125,-97,000.0,Standing-Resting
4977,5625,-12693,959,383,34,-354,-1048,2737,000.0,Standing-Resting
-7264,5553,-12935,-752,-996,-909,-905,1412,-1700,000.0,Grazing
-7091,9674,-13886,-472,-1068,-859,2799,-8408,1191,000.0,Grazing
-125,1653,-14581,-20,-748,-990,9642,-2012,8522,000.0,Grazing
-1454,-3251,-11061,-871,-1049,-826,1592,-3333,-2469,000.0,Grazing
-3444,6644,-12861,-1001,-944,-884,-4250,335,-5814,000.0,Grazing
-2812,2290,-12797,281,-425,-993,-3397,6548,-4515,000.0,Grazing
-5502,4717,-11744,451,-283,-906,2771,-729,-1198,000.0,Grazing
-6737,6111,-13664,274,-590,-922,-4911,2482,-4226,000.0,Grazing
-420,8602,-9598,-447,-791,-1090,7115,2379,568,000.0,Grazing
-6248,5809,-13464,-1482,-806,-644,2079,-3115,1422,000.0,Grazing
6076,6201,-9186,-154,-539,-1139,3348,12389,3442,000.0,Grazing
-2821,5114,-15205,-1302,-851,-793,-4782,-1477,-5003,000.0,Grazing
2770,1298,-7344,-1772,-535,-207,-2566,-1279,-268,000.0,Grazing
-8112,1471,-18592,-155,-1041,-832,1811,3382,3897,000.0,Grazing
-2777,5941,-9428,238,-567,-966,2734,2250,1730,000.0,Grazing
-3686,1802,-13952,-460,-1067,-869,-5006,-11573,-641,000.0,Grazing
-9713,-677,-15585,-619,-985,-952,6292,-7260,-4676,000.0,Grazing
-6636,5814,-12955,-230,-864,-987,-1224,2833,-5589,000.0,Grazing
-5645,7568,-13944,-136,-759,-1030,-452,-707,-688,000.0,Grazing
-6707,6421,-12368,9,-870,-902,1503,-4159,1176,000.0,Grazing
-4836,4376,-13495,60,-891,-852,4122,-5722,489,000.0,Grazing
-1212,1593,-16194,-215,-884,-976,1933,7772,-2817,000.0,Grazing
-5710,5443,-10034,-238,-732,-1064,2051,1167,919,000.0,Grazing
-6951,4643,-15814,634,564,-635,-815,-1701,2868,002.3,Grazing
-5227,16732,-7907,-1477,703,-207,-6536,-1888,-4738,000.0,Grazing
-7113,10480,-8384,-241,-824,-1011,-2241,2747,-5664,000.0,Grazing
-3813,4201,-11614,-1455,-833,-631,2223,-851,3290,000.0,Grazing
-3558,6964,-10601,-27,-858,-929,7296,-2255,-1821,002.3,Grazing
-4285,6492,-17116,26,-886,-874,-599,-5298,-406,003.2,Grazing
-2570,4040,-8456,-111,-876,-955,-1612,2353,1223,000.0,Grazing
749,6607,-14507,-541,-982,-958,-44,-960,1896,002.4,Grazing
1181,4991,-14207,-1094,-946,-838,-969,2012,-972,002.0,Grazing
-4616,5825,-13045,-836,-993,-909,2165,2232,-650,000.0,Grazing
-3498,5143,-11922,-756,-893,-984,206,2442,-4465,000.0,Grazing
-7171,4424,-13047,15,-809,-940,-2669,53,-834,000.0,Grazing
-979,5428,-9849,-463,-981,-947,-2009,2017,-1247,000.0,Grazing
-3050,2764,-10428,-382,-829,-1039,6688,4865,-6246,000.0,Grazing
-9318,14444,-19105,-1071,-745,-996,-1898,-2912,-475,000.0,Grazing
-8010,4199,-16013,-620,-1035,-915,2095,-7192,332,000.0,Grazing
-15746,5353,-15371,564,-315,-798,-2224,6994,-7225,000.0,Grazing
-3662,6246,-11150,-419,-901,-1009,831,-1699,2063,000.0,Grazing
1795,6440,-12079,829,386,-494,-3485,-1220,-743,000.0,Grazing
-2476,1799,-12860,446,-657,-729,-1039,211,1086,000.0,Grazing
-2466,5773,-11985,478,-513,-784,1011,333,4936,000.0,Grazing
-790,9019,-12500,-1215,-914,-794,-2086,-2787,5088,000.0,Grazing
-3235,6719,-11584,-1566,-731,-555,1092,-3403,799,000.0,Grazing
-4612,2900,-17339,-1644,-653,-480,2065,-407,-958,000.0,Grazing
-3223,20584,-16057,-1537,668,15,-4822,-9947,9300,000.0,Grazing
-1242,9043,-11416,-1551,-568,-679,1602,-1800,9025,000.0,Grazing
-4703,-1729,-15981,-682,-1315,-546,-705,-3661,-129,000.0,Grazing
-13389,4325,-12483,-651,-941,-984,1240,-53,-2586,000.0,Grazing
-16051,9314,-5138,-1155,-1274,-312,47,-163,1467,000.0,Grazing
1827,2482,-8722,66,-954,-796,2708,-4313,-3750,000.0,Grazing
169,2945,-12247,132,-739,-925,647,-3382,-492,000.0,Grazing
-845,10302,-11928,703,886,-187,-723,-39,3468,000.0,Grazing
946,3633,-11177,577,981,-262,7058,3706,1765,000.0,Grazing
-5651,5427,-16373,-131,1331,-60,2411,-4862,-2166,000.0,Grazing
-3811,7556,-9659,-271,1323,-133,-373,-5085,-138,000.0,Grazing
-3489,8693,-17583,-1369,870,41,703,5711,3829,000.0,Grazing
-248,5072,-13035,-1167,980,-262,1371,-754,-1138,000.0,Grazing
-3050,3532,-10381,-453,1336,40,-217,12768,-1596,000.0,Grazing
-3803,5711,-8088,248,1161,-348,1987,1823,-363,000.0,Grazing
-6004,-76,-16274,243,1179,-291,1480,-8409,821,000.0,Grazing
1603,5968,-13095,-1353,795,-288,-6305,-2363,-1852,002.1,Grazing
-6727,197,-10909,-1680,349,305,5792,959,2749,000.0,Grazing
-12656,8961,-14692,-363,1351,147,-4066,-6960,-4632,000.0,Grazing
2934,1458,-9627,-1412,812,20,868,156,5394,000.0,Grazing
-1272,4858,-10302,-1764,190,18,-552,-1710,1982,000.0,Grazing
-6008,6063,-12390,-1744,-229,-379,-1596,-8997,4544,000.0,Grazing
1257,11246,-11743,-1774,-203,-251,6670,-4158,4934,000.0,Grazing
-9809,3670,-14426,-255,1314,-77,-1430,-2787,-2421,000.0,Grazing
-16850,-3914,-19610,276,1065,-512,-1039,-3388,2056,000.0,Grazing
1658,5187,-13589,924,256,-279,2080,782,2918,000.0,Grazing
3921,7435,-13810,-91,1355,95,591,-196,-1073,000.0,Lying-Resting
4517,5916,-11921,-96,1355,120,1390,-1450,-683,000.0,Lying-Resting
3571,6541,-12599,-41,1344,110,406,-4,489,000.0,Lying-Resting
4046,5746,-12946,39,1332,52,-564,298,-512,000.0,Lying-Resting
4541,4117,-11770,221,1277,12,-2020,644,-1221,000.0,Lying-Resting
4087,6508,-12616,10,1342,114,-757,-562,857,000.0,Lying-Resting
3746,7583,-11676,-40,1347,119,-421,42,-760,000.0,Lying-Resting
4019,11940,-9178,-1001,1152,-51,-4570,1882,-6156,000.0,Lying-Resting
6626,8811,-9659,-107,1337,278,99,-974,-203,000.0,Lying-Resting
8212,7488,-9635,-6,1319,308,432,-337,77,000.0,Lying-Resting
3418,7665,-12345,4,1335,203,137,-250,838,000.0,Lying-Resting
3967,7634,-11722,99,1314,226,231,41,51,000.0,Lying-Resting
5355,7698,-11333,-176,1351,202,127,-683,132,000.0,Lying-Resting
3258,6967,-12048,-86,1345,134,518,723,-662,000.0,Lying-Resting
6914,3358,-12179,44,1339,-29,-671,-1642,2897,000.0,Lying-Resting
6828,8236,-10972,65,1313,232,45,281,3607,000.0,Lying-Resting
2964,9410,-10957,-121,1335,299,1313,437,240,000.0,Lying-Resting
3169,8809,-11284,-130,1328,316,718,-252,-487,000.0,Lying-Resting
4909,9577,-10449,-9,1293,365,640,-1906,-1987,000.0,Lying-Resting
6166,8937,-9882,40,1281,397,-32,-462,353,000.0,Lying-Ruminating
6929,9136,-9711,70,1270,422,538,-28,134,000.0,Lying-Ruminating
6949,9667,-9397,105,1258,407,131,485,-363,000.0,Lying-Ruminating
7043,8888,-9767,127,1249,421,268,479,-169,000.0,Lying-Ruminating
7457,8172,-9738,101,1249,441,-94,11,52,000.0,Lying-Ruminating
6709,9019,-9632,101,1251,408,-775,-294,282,000.0,Lying-Ruminating
7376,9683,-9146,107,1248,432,753,266,-174,000.0,Lying-Ruminating
8145,8878,-8912,89,1250,454,480,311,289,000.0,Lying-Ruminating
7569,9747,-8689,95,1241,461,-178,347,-106,000.0,Lying-Ruminating
8995,8426,-8706,101,1239,491,-365,-362,-97,000.0,Lying-Ruminating
8925,8515,-8161,58,1224,530,426,20,62,000.0,Lying-Ruminating
8934,8504,-8176,70,1230,536,378,232,-53,000.0,Lying-Ruminating
9113,8901,-8358,87,1228,510,641,168,86,000.0,Lying-Ruminating
9346,8373,-8569,86,1240,509,-356,-262,323,000.0,Lying-Ruminating
8774,9459,-7508,90,1229,521,-329,-6,-54,000.0,Lying-Ruminating
9361,9006,-7893,85,1212,558,240,101,-104,000.0,Lying-Ruminating
9650,8763,-8312,115,1223,526,133,341,-42,000.0,Lying-Ruminating
8776,9230,-8128,107,1215,535,163,-221,99,000.0,Lying-Ruminating
9592,8817,-7915,78,1218,544,242,104,-6,000.0,Lying-Ruminating
8979,8757,-8070,86,1229,539,-250,-403,121,000.0,Lying-Ruminating
7570,8914,-9399,140,1220,479,99,-56,86,000.0,Lying-Ruminating
7594,8980,-9143,185,1208,484,277,-217,-107,000.0,Lying-Ruminating
7784,8944,-9160,197,1192,488,772,52,-55,000.0,Lying-Ruminating
7725,8597,-9394,184,1203,482,35,-48,30,000.0,Lying-Ruminating
7202,9196,-9314,183,1199,482,302,233,-93,000.0,Lying-Ruminating
7231,9284,-9375,185,1200,477,290,302,3,000.0,Lying-Ruminating
7743,8629,-9383,191,1212,472,197,-72,-260,000.0,Lying-Ruminating
7505,9107,-9239,174,1204,472,299,125,102,000.0,Lying-Ruminating
7346,9172,-9251,178,1205,481,482,259,16,000.0,Lying-Ruminating
7823,8853,-9027,188,1197,498,279,-103,69,000.0,Lying-Ruminating
6986,9971,-9060,-18,1275,450,90,259,-298,000.0,Lying-Ruminating
8023,8907,-8832,1,1260,481,535,-160,195,000.0,Lying-Ruminating
7896,9063,-8953,16,1257,475,324,137,105,000.0,Lying-Ruminating
5908,9187,-10059,41,1271,400,349,375,-344,000.0,Lying-Ruminating
6743,8960,-9385,11,1285,399,-677,-2256,1943,000.0,Lying-Ruminating
3960,10150,-10788,-110,1323,354,468,1077,1574,000.0,Lying-Ruminating
6834,9527,-9081,-62,1284,430,112,321,-217,000.0,Lying-Ruminating
7549,9608,-8934,-53,1273,447,457,335,22,000.0,Standing-Ruminating
7386,9741,-8750,-44,1277,450,323,-54,30,000.0,Standing-Ruminating
6653,9479,-9840,59,1256,439,721,256,-1206,000.0,Standing-Ruminating
6935,6953,-11064,-17,1323,132,116,426,-131,000.0,Lying-Ruminating
7171,6191,-11373,2,1328,142,397,780,3,000.0,Lying-Ruminating
7657,5993,-11094,9,1316,156,-38,197,-339,000.0,Lying-Ruminating
7984,6106,-11051,-3,1330,175,201,-6,267,000.0,Lying-Ruminating
6891,7581,-10418,64,1290,298,124,146,-77,000.0,Lying-Ruminating
6936,7815,-10389,62,1295,295,335,-39,-110,000.0,Lying-Ruminating
7392,7209,-10469,89,1280,307,97,-208,227,000.0,Lying-Ruminating
7224,8329,-10076,82,1286,296,-263,43,-95,000.0,Lying-Ruminating
7656,8600,-9904,73,1278,320,-262,-582,219,000.0,Lying-Ruminating
7718,7589,-10047,74,1281,330,664,123,-178,000.0,Lying-Ruminating
8018,7469,-10026,66,1281,329,-354,-341,240,000.0,Lying-Ruminating
7463,7574,-10242,86,1275,339,726,-149,-17,000.0,Lying-Ruminating
7379,7209,-10329,84,1272,337,376,-211,271,000.0,Lying-Ruminating
7284,6878,-10469,95,1278,334,-166,-427,626,000.0,Lying-Ruminating
1003,9242,-17008,336,-159,-1014,12529,689,3543,000.0,Grazing
-2062,2554,-9907,175,-351,-1056,-3077,1406,-9997,000.0,Grazing
-5061,5548,-14397,-214,-1020,-853,895,-6288,3296,000.0,Grazing
1212,6399,-11473,391,-494,-875,-2179,341,-1206,000.0,Grazing
-839,5301,-12789,-758,-932,-944,2677,-876,667,000.0,Grazing
-3091,3066,-13709,-615,-968,-945,3266,2193,-2637,000.0,Grazing
4638,5318,-12544,914,-177,-234,979,532,-2466,000.0,Standing-Resting
4600,6258,-12383,946,457,-2,510,257,-905,000.0,Standing-Resting
3742,6181,-12055,938,469,-58,-1146,-1018,2380,000.0,Standing-Resting
3761,6125,-12531,936,-39,-262,333,-669,1751,000.0,Standing-Resting
2597,4332,-13120,-859,-943,-901,165,-303,297,000.0,Standing-Resting
3463,4651,-13061,-894,-918,-912,251,-287,124,000.0,Standing-Resting
3417,4375,-13032,-865,-958,-890,90,227,122,000.0,Standing-Resting
2656,5404,-12718,48,-929,-801,60,1618,-2534,000.0,Standing-Resting
3466,5292,-12793,565,-664,-569,-312,-10,516,000.0,Standing-Resting
3440,4958,-13061,255,-894,-684,-904,-612,3413,000.0,Standing-Resting
3812,5263,-12969,-100,-994,-819,7,43,130,000.0,Standing-Resting
3559,5176,-12960,-86,-993,-828,205,-151,-121,000.0,Standing-Resting
3506,5421,-12812,-1,-960,-804,107,60,100,000.0,Standing-Resting
3782,5268,-12895,2,-958,-809,-450,197,232,000.0,Standing-Resting
2749,5816,-12834,30,-945,-817,-49,-324,719,000.0,Standing-Resting
3718,5862,-12678,468,-725,-642,419,-289,-618,000.0,Standing-Resting
2773,5745,-12687,352,-787,-712,323,-1579,2180,000.0,Standing-Resting
3035,5047,-13075,698,918,-9,99,16,52,000.0,Lying-Resting
3072,5119,-13037,701,922,1,222,-39,33,000.0,Lying-Resting
10132,11518,-9687,813,679,339,-5602,4035,9001,000.0,Lying-Resting
3794,6023,-10275,463,1098,250,998,-208,-2625,000.0,Lying-Resting
711,8004,-13378,-791,-888,-977,-587,1030,-1083,000.0,Grazing
-5135,5321,-10570,-1523,668,91,-9719,-12,-5358,000.0,Grazing
-4158,7019,-14321,-1754,-189,-385,-6227,1013,-3287,000.0,Grazing
-655,6313,-9221,-1745,-236,-404,-1069,6241,-5310,000.0,Grazing
549,3800,-10324,-1679,-269,-534,-2015,2690,-1756,000.0,Grazing
2062,8623,-11755,329,1179,203,441,-106,-193,000.0,Lying-Resting
2079,8194,-11568,295,1211,210,775,105,-72,000.0,Lying-Resting
2023,9560,-11320,293,1217,237,-2508,-894,-700,000.0,Lying-Resting
1649,8909,-11562,276,1213,218,-576,140,-184,000.0,Lying-Resting
4742,7455,-11548,446,1099,303,1227,-211,1039,000.0,Lying-Resting
3371,8070,-11657,343,1176,204,-87,-14,262,000.0,Lying-Resting
3195,8177,-11685,364,1177,209,96,51,3,000.0,Lying-Resting
3323,8019,-11730,364,1172,205,75,89,94,000.0,Lying-Resting
3574,8023,-11653,322,1194,221,183,19,-1,000.0,Lying-Resting
8076,5962,-10840,584,997,301,105,-27,189,000.0,Lying-Resting
10699,4427,-9278,579,948,428,-83,-270,108,000.0,Lying-Resting
10668,4982,-8260,408,1087,437,4162,327,-499,000.0,Lying-Resting
10464,4603,-9722,615,920,413,126,183,34,000.0,Lying-Resting
11440,4876,-8805,660,806,531,362,126,-224,000.0,Lying-Resting
10774,5260,-9145,640,856,485,358,51,-203,000.0,Lying-Resting
9464,5384,-9155,608,932,418,1157,-2315,-2342,000.0,Lying-Resting
5755,6882,-10990,455,1100,255,377,758,157,000.0,Lying-Resting
8660,6435,-9788,409,1093,390,837,1505,-590,000.0,Lying-Resting
10950,5595,-8761,649,810,541,-66,-23,54,000.0,Lying-Resting
4157,7507,-12381,71,1297,149,365,-143,99,000.0,Standing-Resting
1594,6802,-11300,-267,1332,71,759,-497,-3279,000.0,Standing-Resting
5870,5848,-11283,-34,1315,170,564,449,-1116,000.0,Standing-Resting
6735,7012,-11005,42,1292,209,80,35,92,000.0,Standing-Resting
3638,7394,-11806,-469,1315,77,486,149,-1543,000.0,Standing-Resting
2804,7257,-12234,-397,1328,64,383,-120,2384,000.0,Standing-Resting
6704,7012,-10897,237,1229,236,-403,-48,450,000.0,Standing-Resting
4444,8088,-13283,714,891,50,-436,-1836,1990,000.0,Standing-Resting
6163,6660,-11290,-243,1332,11,-16,-346,250,000.0,Standing-Resting
5704,6793,-11899,46,1303,121,49,149,683,000.0,Standing-Resting
6211,6561,-11675,302,1203,212,-18,-11,-15,000.0,Standing-Resting
5778,6403,-11873,-126,1326,87,404,288,-371,000.0,Standing-Resting
4345,5317,-8470,-207,1331,77,1324,-962,-193,000.0,Standing-Resting
3268,6724,-12359,-292,1333,32,1213,12,-2375,000.0,Standing-Resting
3625,6086,-13583,745,869,48,-1671,-1267,6581,000.0,Standing-Resting
4205,5240,-12864,820,739,-6,1124,564,-1802,000.0,Standing-Resting
4181,5064,-12916,765,806,5,294,-81,-8,000.0,Standing-Resting
4301,5117,-13320,779,813,15,111,57,534,000.0,Standing-Resting
6201,6645,-11880,52,1302,136,223,-302,2532,000.0,Standing-Resting
6030,7056,-10802,-94,1323,82,-865,-1293,2363,000.0,Standing-Resting
6498,5763,-11597,244,1239,168,7,-814,1102,000.0,Standing-Resting
5591,5548,-11956,885,643,57,-1728,-2502,5129,000.0,Standing-Resting
5336,6419,-12200,673,952,156,1232,1583,-2852,000.0,Standing-Resting
5884,6068,-11613,246,1235,164,327,-259,183,000.0,Standing-Resting
3531,7081,-12197,-699,1244,-61,-15,-44,51,000.0,Standing-Resting
3586,6447,-12115,-676,1256,-53,233,-626,900,000.0,Standing-Resting
3502,6250,-12458,52,1295,75,20,-22,-30,000.0,Standing-Resting
3575,6354,-12684,51,1294,66,216,-96,491,000.0,Standing-Resting
3126,4484,-15527,248,1231,37,-4983,3000,1937,002.4,Walking
2489,3666,-13337,37,1295,205,5749,8301,3501,002.9,Walking
-7515,7704,-13531,741,420,-551,-1491,2090,-1407,000.0,Grazing
683,5253,-10605,689,697,-427,-1988,287,-5292,000.0,Grazing
-1751,5604,-10506,637,918,-169,1428,112,4,000.0,Grazing
-2983,5901,-13712,-1106,1071,117,-822,-2781,-2528,000.0,Grazing
-3105,6846,-10330,-1138,1034,103,986,-3228,3290,000.0,Grazing
-6926,9585,-11436,-1294,904,-10,-2626,1550,694,000.0,Grazing
-2886,7190,-15393,-1199,987,146,2561,4546,-2339,000.0,Grazing
-3368,5514,-13272,100,1246,-250,-253,-4152,-551,000.0,Grazing
-3089,3998,-13450,699,855,-195,4340,-5492,1994,000.0,Grazing
-10167,-75,-10870,144,311,-1066,2191,-1011,641,000.0,Grazing
2585,7407,-15769,811,-297,-450,-13212,814,4536,000.0,Grazing
-7029,-925,-14211,-536,-1126,-783,5011,-4076,5066,000.0,Grazing
-4762,4335,-13412,-1342,-937,-617,386,2841,510,000.0,Grazing
-3045,5538,-11293,372,1041,-414,2750,-2838,250,000.0,Grazing
-1865,4724,-12538,534,871,-474,-2225,4650,5500,000.0,Grazing
-3029,10878,-10338,555,728,-597,-1008,-1390,3710,000.0,Grazing
-24087,-4551,-14605,656,222,-719,-145,-8757,-10331,000.0,Grazing
-3956,4172,-11337,603,336,-767,-4894,-3549,-4750,000.0,Grazing
-4801,7871,-13999,-125,-850,-946,-2188,2652,5022,000.0,Grazing
-2032,8823,-18007,-405,-961,-933,1359,-662,2820,000.0,Grazing
1920,4571,-11818,538,-622,-647,-589,1167,-1193,002.6,Walking
4246,3797,-13042,388,-761,-706,-4646,1383,1278,002.7,Walking
2021,4461,-12248,393,-797,-654,88,-4465,-1457,002.9,Walking
1132,9226,-10078,154,-958,-718,-1318,-67,636,002.8,Walking
1749,7271,-10929,-156,-962,-890,-2087,-1775,283,003.0,Walking
3239,4036,-12613,245,-771,-817,-4803,1171,-200,002.5,Walking
1254,3740,-11186,424,-649,-752,1015,-2006,1560,002.7,Walking
1221,6663,-13203,390,-653,-788,-2399,581,-274,002.3,Walking
1610,9028,-11918,206,-643,-867,-1081,4494,-1287,000.0,Standing-Resting
4433,7628,-11056,404,-608,-698,-225,-19,322,000.0,Standing-Resting
5380,8426,-10930,-692,-636,-1145,-126,-326,111,000.0,Standing-Resting
5188,8884,-11068,-702,-630,-1153,356,-399,275,000.0,Standing-Resting
